,Name,Text,Time
276,AIPAC | Text ISRAEL to 24722 | #StandWithIsrael,"Instead of standing with Israel, @RepThomasMassie voted with @AOC, @RashidaTlaib, @Ilhan, @JamaalBowmanNY, and @SummerForPA.

Massie and the Squad:
❌ Opposed supporting Israel.
❌ Opposed condemning Hamas. https://t.co/coNhzgHSyi",2023-10-30 21:01:42+00:00
277,Ilhan Omar,RT @missfalsteenia: These people refuse to join the Israeli military and are facing consequences for it. God bless them. https://t.co/RsC209O93E,2023-10-31 03:43:31+00:00
278,FREE PALESTINE,These people refuse to join the Israeli military and are facing consequences for it. God bless them. https://t.co/RsC209O93E,2023-10-30 14:48:48+00:00
279,Ilhan Omar,"RT @Natasha_Walter: I’m a Jew, I’ve written extensively about my family history so I won’t rehearse it here. I’ve always felt the legacy is ethnic but also moral, about trying to stand up for those who are denied rights and whose voices go unheard. I felt compelled to  1/3",2023-10-31 03:19:33+00:00
280,Natasha Walter,"I’m a Jew, I’ve written extensively about my family history so I won’t rehearse it here. I’ve always felt the legacy is ethnic but also moral, about trying to stand up for those who are denied rights and whose voices go unheard. I felt compelled to  1/3",2023-10-30 20:52:01+00:00
281,Ilhan Omar,RT @DeliaRamirezIL: I will continue to call for a #CeasefireNOW because de-escalation and diplomacy are the only pathway for true and lasting peace for both Israelis and Palestinians.,2023-10-30 23:03:58+00:00
282,Delia Ramirez,I will continue to call for a #CeasefireNOW because de-escalation and diplomacy are the only pathway for true and lasting peace for both Israelis and Palestinians.,2023-10-30 15:55:24+00:00
283,Democracy Now!,"“The aid that we send cannot be used to kill innocent lives. It’s unacceptable, it’s not moral and I can’t stand behind that.”

Congressmember @DeliaRamirezIL explains why she is supporting a Congressional resolution calling for an immediate de-escalation and ceasefire in Gaza. https://t.co/bEHMt7yhs3",2023-10-30 12:50:36+00:00
284,Ilhan Omar,"These agreements mark the biggest gains the UAW has achieved in decades, including raises of 25 percent in base wages over 4½ years.

A turning point for the labor movement, and proof that when workers organize and fight, workers win.",2023-10-30 22:20:29+00:00
285,More Perfect Union,"BREAKING: The @UAW has won a tentative agreement with GM.

Six weeks ago the union launched a historic and creative strike.

These disciplined walkouts and years of organizing have now led to huge tentative agreements covering 150,000 workers at America’s Big 3 automakers.",2023-10-30 13:45:25+00:00
286,Ilhan Omar,I voted! Don't forget to vote in local  elections here in Minnesota by next Tuesday. Find your polling place here: https://t.co/jFXKNL2HEE https://t.co/oTryIpZAXd,2023-10-30 21:51:14+00:00
287,Ilhan Omar,RT @RepJerryNadler: I forcefully condemn the state-backed wave of settler violence.,2023-10-30 04:02:04+00:00
288,Rep. Nadler,I forcefully condemn the state-backed wave of settler violence.,2023-10-30 03:06:23+00:00
289,Ben Samuels,"30 Israeli human rights + civil society organizations urge the international community to ""act urgently to stop the state-backed wave of settler violence which has led, and is leading to, the forcible transfer of Palestinian communities in the West Bank"" https://t.co/LOYFYzLD5p",2023-10-29 18:34:35+00:00
290,Ilhan Omar,"RT @jacobin: When the assault on Gaza began, thousands of Palestinians from Gaza were in Israel working as day laborers. Their families haven’t heard from them since. https://t.co/wWxGHX9EvP",2023-10-30 03:21:32+00:00
291,Jacobin,"When the assault on Gaza began, thousands of Palestinians from Gaza were in Israel working as day laborers. Their families haven’t heard from them since. https://t.co/wWxGHX9EvP",2023-10-29 23:30:00+00:00
292,Ilhan Omar,RT @DoubleDownNews: Don’t Look Away https://t.co/DBjXiVJgWI,2023-10-29 19:13:40+00:00
293,Double Down News,Don’t Look Away https://t.co/DBjXiVJgWI,2023-10-27 11:16:08+00:00
294,Ilhan Omar,"RT @ajplus: The first videos from Gaza after Israel’s blackout shows Palestinians forced to drink seawater and using phones to find thousands trapped under rubble.

Relentless strikes have killed over 8,000 people. https://t.co/2moccmzleS",2023-10-29 18:40:43+00:00
295,AJ+,"The first videos from Gaza after Israel’s blackout shows Palestinians forced to drink seawater and using phones to find thousands trapped under rubble.

Relentless strikes have killed over 8,000 people. https://t.co/2moccmzleS",2023-10-29 16:32:45+00:00
296,Ilhan Omar,"RT @RepMcGovern: 1/ I’m again renewing my call for @POTUS Biden to push for a ceasefire—or at minimum a pause in fighting—so that food, water and medical supplies can get to the people of Gaza. I remain deeply concerned about my constituents and all foreign nationals who are trapped in Gaza.",2023-10-29 18:36:04+00:00
297,Rep. Jim McGovern,"1/ I’m again renewing my call for @POTUS Biden to push for a ceasefire—or at minimum a pause in fighting—so that food, water and medical supplies can get to the people of Gaza. I remain deeply concerned about my constituents and all foreign nationals who are trapped in Gaza.",2023-10-29 17:00:23+00:00
298,Ilhan Omar,"I condemn the horrific acts we are seeing unfold today in Israel against children, women, the elderly, and the unarmed people who are being slaughtered and taken hostage by Hamas. Such senseless violence will only repeat the back and forth cycle we've seen, which we cannot allow to continue. We need to call for deescalation and ceasefire. I will keep advocating for peace and justice throughout the Middle East.",2023-10-07 18:53:58+00:00
299,Ilhan Omar,"RT @AymanMSNBC: .@Stevesosebee puts the number of Palestinian children killed by the Israeli bombardment into context: 
 
“If the United States had suffered the same amount of casualties of children killed… that would equate to 216,000 American children being killed in a three week period.” https://t.co/UBfGYa9J9w",2023-10-29 15:39:54+00:00
300,AYMAN,".@Stevesosebee puts the number of Palestinian children killed by the Israeli bombardment into context: 
 
“If the United States had suffered the same amount of casualties of children killed… that would equate to 216,000 American children being killed in a three week period.” https://t.co/UBfGYa9J9w",2023-10-29 02:18:37+00:00
301,Ilhan Omar,"RT @omdimbeyachadUK: In Hadera, Jerusalem, Haifa, Ramla, Acre, Karmiel, Tel Aviv-Jaffa - activists standing together took to the streets to deliver our message, in Hebrew &amp; Arabic:
🟣 Only peace will bring security
🟣 No to violence &amp; racism
🟣 Jews &amp; Arabs - we’ll get through this together https://t.co/mkOsOJ2YFP",2023-10-29 02:10:03+00:00
302,🟣 Standing Together UK 🟣 עומדים ביחד 🟣 نقف معًا,"In Hadera, Jerusalem, Haifa, Ramla, Acre, Karmiel, Tel Aviv-Jaffa - activists standing together took to the streets to deliver our message, in Hebrew &amp; Arabic:
🟣 Only peace will bring security
🟣 No to violence &amp; racism
🟣 Jews &amp; Arabs - we’ll get through this together https://t.co/mkOsOJ2YFP",2023-10-26 11:34:54+00:00
303,Ilhan Omar,"RT @daoudkuttab: collective baptism in Gaza, just in case their children are killed they want to be sure that they are baptised. https://t.co/g2mUE7Z9cO",2023-10-29 01:40:35+00:00
304,Daoud Kuttab داود كُتّاب,"collective baptism in Gaza, just in case their children are killed they want to be sure that they are baptised. https://t.co/g2mUE7Z9cO",2023-10-28 17:35:09+00:00
305,Ilhan Omar,"RT @OmarSShakir: ""We haven't seen this before. Humanity is facing a test of its underlying principles &amp; the rules-based international order. We're failing &amp; the ramifications will be felt for civilians far beyond Israel &amp; Palestine.""
My interview this hour with @BeckyCNN https://t.co/RSYWZQzDAD",2023-10-29 00:51:07+00:00
306,Omar Shakir,"""We haven't seen this before. Humanity is facing a test of its underlying principles &amp; the rules-based international order. We're failing &amp; the ramifications will be felt for civilians far beyond Israel &amp; Palestine.""
My interview this hour with @BeckyCNN https://t.co/RSYWZQzDAD",2023-10-28 22:04:49+00:00
307,Ilhan Omar,"RT @JulianCastro: Agree. Joe Biden and Congressional leaders have an opportunity to demonstrate moral clarity in this moment. They should do so. The slaughter of Israelis on October 7 was wrong, and the slaughter of innocent civilians in Gaza with disproportionate force is wrong. Need a ceasefire.",2023-10-29 00:16:16+00:00
308,Julián Castro,"Agree. Joe Biden and Congressional leaders have an opportunity to demonstrate moral clarity in this moment. They should do so. The slaughter of Israelis on October 7 was wrong, and the slaughter of innocent civilians in Gaza with disproportionate force is wrong. Need a ceasefire.",2023-10-28 21:20:41+00:00
309,Patrick Gaspard,People keep telling me that the situation in Gaza is “complicated”. There’s nothing complicated about being able to say killing innocent people is wrong and needs to stop. We said it when it was Hamas. We can say it now that it’s Israel. This is wrong. This needs to stop.,2023-10-28 01:58:11+00:00
310,Ilhan Omar,"No country should be allowed to massacre civilians, cut off access to water, food, fuel, electricity and any means of communication to civilians—in direct violation of international law—without any consequences.

The cover of impunity that our country provides has to end. This is not acceptable.",2023-10-28 20:59:19+00:00
311,The Fact Finder,lsrael is committing mass war crimes in Gaza Strip amidst a total collapse of telecommunication services. https://t.co/Wp5RxA11y7,2023-10-28 20:24:55+00:00
312,Ilhan Omar,"RT @BarbaraLeeForCA: I voted against invading Afghanistan &amp; Iraq. @AdamSchiff voted to do so.

I consistently vote against the $886 billion &amp; growing defense budget. @katieporteroc &amp; Schiff vote for it.

I’m calling for a ceasefire in the Middle East. Schiff &amp; Porter are not.

https://t.co/12M4Lu4I02",2023-10-27 22:56:06+00:00
313,Barbara Lee,"I voted against invading Afghanistan &amp; Iraq. @AdamSchiff voted to do so.

I consistently vote against the $886 billion &amp; growing defense budget. @katieporteroc &amp; Schiff vote for it.

I’m calling for a ceasefire in the Middle East. Schiff &amp; Porter are not.

https://t.co/12M4Lu4I02",2023-10-27 21:58:43+00:00
314,Ilhan Omar,"RT @Ilhan: It can’t be underscored enough: a ground invasion into the Gaza Strip would have disastrous consequences and lead to loss of life of catastrophic proportions. It would risk pulling the U.S. into a rapidly-escalating broader regional conflict. We should fully oppose it. 

A ground invasion would make an untenable humanitarian disaster even worse. It would not only put the lives of more and more Palestinian civilians at risk, but also Israelis, the hundreds of hostages held by Hamas, and the hundreds of Americans trapped in Gaza

This war has reportedly already taken the lives of over 1,400 Israelis, and over 7,000 Palestinians. Fuel and electricity remain shut off for the 2.3 million residents of Gaza—a war crime—and communications and internet services are now down across Gaza. Over 1 million have fled from their homes. 

Residents remain trapped in this open-air prison, without any exits, including American citizens. Civilians are told to flee their homes—but are then killed by airstrikes after fleeing. Gaza’s health care system is already in a state of “complete collapse,” according to the Health Ministry, with over two-thirds of healthcare facilities shut down. Only 84 trucks of aid have been able to enter the Rafah land crossing. 

A ground invasion would turn a horrific regional tragedy into potentially a global one. Both Iran and Hezbollah have threatened to escalate militarily if Netanyahu launches a ground invasion into Gaza. The United States has asked the Israeli government to delay an invasion so it can place air defenses in the region to protect U.S. troops, heightening the risk of U.S. involvement. 

We have to ask: what is the endgame here? Does a ground invasion increase security and safety for Israelis or Palestinians? No. In fact, the Biden Administration has reportedly warned that Israel does not have achievable military objectives for a Gaza ground invasion. 

It is important to note that this ground invasion is deeply unpopular. Two-thirds of Americans and fully eighty percent of Democrats support the commonsense position of a ceasefire to end this horror. And according to a recent poll by Israeli paper Maariv, a ground invasion is not supported by a majority of the Israeli people either. 

The solution to this horror, as ever, is a negotiated peace—with Israelis and Palestinians enjoying equal rights and security guarantees. That peace may seem impossible in the fog of war, but it starts with us calling for an end to the war, for the release of hostages by Hamas, and for the international community to seek accountability for these atrocities.

Most of all, we must remember that we are all part of one human family, that the wanton destruction of lives will only pull us apart and perpetuate the seemingly endless cycle of violence. https://t.co/sotXh4jpF1",2023-10-27 22:38:03+00:00
315,Rep. Ilhan Omar,"It can’t be underscored enough: a ground invasion into the Gaza Strip would have disastrous consequences and lead to loss of life of catastrophic proportions. It would risk pulling the U.S. into a rapidly-escalating broader regional conflict. We should fully oppose it. 

A ground invasion would make an untenable humanitarian disaster even worse. It would not only put the lives of more and more Palestinian civilians at risk, but also Israelis, the hundreds of hostages held by Hamas, and the hundreds of Americans trapped in Gaza

This war has reportedly already taken the lives of over 1,400 Israelis, and over 7,000 Palestinians. Fuel and electricity remain shut off for the 2.3 million residents of Gaza—a war crime—and communications and internet services are now down across Gaza. Over 1 million have fled from their homes. 

Residents remain trapped in this open-air prison, without any exits, including American citizens. Civilians are told to flee their homes—but are then killed by airstrikes after fleeing. Gaza’s health care system is already in a state of “complete collapse,” according to the Health Ministry, with over two-thirds of healthcare facilities shut down. Only 84 trucks of aid have been able to enter the Rafah land crossing. 

A ground invasion would turn a horrific regional tragedy into potentially a global one. Both Iran and Hezbollah have threatened to escalate militarily if Netanyahu launches a ground invasion into Gaza. The United States has asked the Israeli government to delay an invasion so it can place air defenses in the region to protect U.S. troops, heightening the risk of U.S. involvement. 

We have to ask: what is the endgame here? Does a ground invasion increase security and safety for Israelis or Palestinians? No. In fact, the Biden Administration has reportedly warned that Israel does not have achievable military objectives for a Gaza ground invasion. 

It is important to note that this ground invasion is deeply unpopular. Two-thirds of Americans and fully eighty percent of Democrats support the commonsense position of a ceasefire to end this horror. And according to a recent poll by Israeli paper Maariv, a ground invasion is not supported by a majority of the Israeli people either. 

The solution to this horror, as ever, is a negotiated peace—with Israelis and Palestinians enjoying equal rights and security guarantees. That peace may seem impossible in the fog of war, but it starts with us calling for an end to the war, for the release of hostages by Hamas, and for the international community to seek accountability for these atrocities.

Most of all, we must remember that we are all part of one human family, that the wanton destruction of lives will only pull us apart and perpetuate the seemingly endless cycle of violence. https://t.co/sotXh4jpF1",2023-10-27 21:57:11+00:00
316,Ilhan Omar,"RT @aurinmpls: Vote for me as your 1st choice on November 7th to be your next Ward 12 City Council Member. 

As your ONLY DFL, education, climate, and labor endorsed candidate for Ward 12, I promise to show up for our community every day.

I love you, Southside. Always have, always will. ☀️🩵 https://t.co/BJxVhtdWR3",2023-10-27 18:09:03+00:00
317,Aurin Chowdhury Council Member Elect W12,"Vote for me as your 1st choice on November 7th to be your next Ward 12 City Council Member. 

As your ONLY DFL, education, climate, and labor endorsed candidate for Ward 12, I promise to show up for our community every day.

I love you, Southside. Always have, always will. ☀️🩵 https://t.co/BJxVhtdWR3",2023-10-27 12:02:51+00:00
318,Ilhan Omar,"RT @ggreenwald: Even for Gazans who survive the relentless bombings; the blockade of food, water, and medication; the mass death and mutilation, it's hard to imagine how they will ever be able to return to psychological normalcy.

Supporting Israel doesn't require indifference to these horrors:",2023-10-27 17:54:16+00:00
319,Glenn Greenwald,"Even for Gazans who survive the relentless bombings; the blockade of food, water, and medication; the mass death and mutilation, it's hard to imagine how they will ever be able to return to psychological normalcy.

Supporting Israel doesn't require indifference to these horrors:",2023-10-27 17:21:19+00:00
320,TIMES OF GAZA,Gaza is burning. https://t.co/X955RotRks,2023-10-27 16:31:15+00:00
321,Ilhan Omar,"RT @JFREJNYC: 80 rabbis &amp; rabbinic students just released this video statement urging the larger Jewish community &amp; U.S. politicians to call for #CeasefireNOW: no more bombing, no ground war, Israeli hostages released.

(#Rabbis4Ceasefire full video in next tweet)
 https://t.co/SjJw7R0PEF",2023-10-27 17:33:05+00:00
322,Jews for Racial & Economic Justice,"80 rabbis &amp; rabbinic students just released this video statement urging the larger Jewish community &amp; U.S. politicians to call for #CeasefireNOW: no more bombing, no ground war, Israeli hostages released.

(#Rabbis4Ceasefire full video in next tweet)
 https://t.co/SjJw7R0PEF",2023-10-27 16:53:14+00:00
323,Ilhan Omar,RT @_waleedshahid: Dozens more op-eds and bills will be written about 19-year olds being idiotic on campus than what the Israeli military did this to journalist’s family with US funding.,2023-10-27 02:37:32+00:00
324,Waleed Shahid 🪬,Dozens more op-eds and bills will be written about 19-year olds being idiotic on campus than what the Israeli military did this to journalist’s family with US funding.,2023-10-27 00:26:00+00:00
325,Christiane Amanpour,This is the devastating reaction of Al Jazeera’s Wael Al-Dahdouh after learning his wife and two children were killed in Gaza. Israel says it was targeting terrorist infrastructure in the area. @pressfreedom says at least 24 journalists have been killed in Gaza since October 7. https://t.co/5xcy9E1Yz4,2023-10-26 18:01:56+00:00
326,Ilhan Omar,"This is what is condoned by our colleagues in Congress, first it was Lindsey Graham and now Max Miller, yet you won’t hear a single condemnation. Not from Congress, media or any leader of consequence. 

For once, can people say they condemn calls to completely wipe out Palestinians? 

It shouldn’t be hard to condemn genocidal rhetoric.",2023-10-27 00:44:29+00:00
327,Middle East Monitor,"US congressman: ‘Palestine will be turned into a parking lot’

#US Congressman, Max Miller, spoke openly about genocide against Palestinians on Fox News stating that Palestine is ‘about to get eviscerated ... to turn that into a parking lot.’ He has previously called on the Biden administration 'to get out of Israel's way and to let #Israel do what it needs to do best'. He said there should be 'no rules of engagement' during Israel's bombardment of #Gaza.",2023-10-26 16:18:15+00:00
328,Ilhan Omar,"We lovingly call @RashidaTlaib Mama Bear, because she is loving and protective. She shows humanity to colleagues who constantly dehumanize her and those who share our faith. She loves the people she represents regardless of who they are. 

I am my sister’s keeper and I will walk through fire for her. I admire her leadership and conviction. People can harass or try to censure her, but she will never be forced into submission. None of us will.",2023-10-26 22:12:42+00:00
329,Ilhan Omar,RT @RoKhanna: I stood for First Amendment principles &amp; criticized Twitter’s suppression of the @nypost when it was not in my political interest. Will any conservative join me in standing up for Rep Tlaib’s free speech? Will any Republican oppose this censorship?,2023-10-26 21:43:33+00:00
330,Ro Khanna,I stood for First Amendment principles &amp; criticized Twitter’s suppression of the @nypost when it was not in my political interest. Will any conservative join me in standing up for Rep Tlaib’s free speech? Will any Republican oppose this censorship?,2023-10-26 21:41:46+00:00
331,Congresswoman Rashida Tlaib,My statement on Marjorie Taylor Greene’s effort to censure me. https://t.co/dzUNflJPh2,2023-10-26 19:12:14+00:00
332,Ilhan Omar,"RT @RepBeccaB: There is no place for anti-semitic, Islamophobic, anti-LGBTQ, racist rhetoric and conspiracy theories in the House of Representatives.

I move to censure Marjorie Taylor Greene.",2023-10-26 21:43:12+00:00
333,Rep. Becca Balint,"There is no place for anti-semitic, Islamophobic, anti-LGBTQ, racist rhetoric and conspiracy theories in the House of Representatives.

I move to censure Marjorie Taylor Greene.",2023-10-26 21:10:54+00:00
334,Acyn,Balint introduces a resolution to censure Marjorie Taylor Greene https://t.co/HWDvJHzNLf,2023-10-26 20:39:51+00:00
335,Ilhan Omar,"RT @AkbarSAhmed: EXCLU: Biden yesterday questioned the death toll from Palestinians. 

I reviewed ~20 State Dept cables that cited the Gaza Health Ministry to report casualties &amp; rarely included caveats. In one instance that did, the report said the toll was likely higher.
https://t.co/Ox119cwzFr",2023-10-26 17:09:52+00:00
336,Akbar Shahid Ahmed,"EXCLU: Biden yesterday questioned the death toll from Palestinians. 

I reviewed ~20 State Dept cables that cited the Gaza Health Ministry to report casualties &amp; rarely included caveats. In one instance that did, the report said the toll was likely higher.
https://t.co/Ox119cwzFr",2023-10-26 16:17:30+00:00
337,Ilhan Omar,"RT @jjz1600: Question not being asked by US press &amp; policymakers: having destroyed 1/2 of Gaza’s structures, what is Israel’s endgame? It’s not just dismantling Hamas - it’s the ethnic cleansing of most Palestinians from Gaza. It’s another Nakba &amp; we’re acting as an accomplice. https://t.co/ovqutUvpNs",2023-10-25 17:03:28+00:00
338,James J. Zogby,"Question not being asked by US press &amp; policymakers: having destroyed 1/2 of Gaza’s structures, what is Israel’s endgame? It’s not just dismantling Hamas - it’s the ethnic cleansing of most Palestinians from Gaza. It’s another Nakba &amp; we’re acting as an accomplice. https://t.co/ovqutUvpNs",2023-10-25 11:06:41+00:00
339,Ilhan Omar,"RT @ajplus: These are the faces of some of the 5,700 Palestinians killed in Gaza over the past two weeks. https://t.co/RUtHUg2Gia",2023-10-25 02:55:20+00:00
340,AJ+,"These are the faces of some of the 5,700 Palestinians killed in Gaza over the past two weeks. https://t.co/RUtHUg2Gia",2023-10-24 22:21:22+00:00
341,Ilhan Omar,"RT @justicedems: ""People will remember that the President took 5 days to call the family of Wadea al-Fayoume, that Congress held a bipartisan vigil for Israeli civilian deaths, not Palestinians...Are Palestinian lives equal to Israelis in the eyes of our government?"" -@_WaleedShahid on 2024 https://t.co/okV1GHZEkB",2023-10-25 02:46:00+00:00
342,Justice Democrats,"""People will remember that the President took 5 days to call the family of Wadea al-Fayoume, that Congress held a bipartisan vigil for Israeli civilian deaths, not Palestinians...Are Palestinian lives equal to Israelis in the eyes of our government?"" -@_WaleedShahid on 2024 https://t.co/okV1GHZEkB",2023-10-25 00:46:33+00:00
343,Ilhan Omar,"I condemn the horrific acts we are seeing unfold today in Israel against children, women, the elderly, and the unarmed people who are being slaughtered and taken hostage by Hamas. Such senseless violence will only repeat the back and forth cycle we've seen, which we cannot allow to continue. We need to call for deescalation and ceasefire. I will keep advocating for peace and justice throughout the Middle East.",2023-10-07 18:53:58+00:00
344,Ilhan Omar,"RT @ggreenwald: This is about as blatantly unconstitutional an attack on free speech as you'll find. Throughout US history, it's wars that are exploited to increase authoritarian state power. This time, it's not even a US war but a foreign country's war as the weapon. This is woke theory:",2023-10-25 02:36:02+00:00
345,Glenn Greenwald,"This is about as blatantly unconstitutional an attack on free speech as you'll find. Throughout US history, it's wars that are exploited to increase authoritarian state power. This time, it's not even a US war but a foreign country's war as the weapon. This is woke theory:",2023-10-25 02:14:52+00:00
346,Mary Margaret Olohan,"NEW: Governor DeSantis just ordered the University of Florida and the University of South Florida to deactivate their ""Students for Justice in Palestine"" groups for violating Florida's laws against antisemitism. https://t.co/Y3B6hLnRJZ",2023-10-24 21:30:28+00:00
347,Ilhan Omar,RT @DeRushaJ: Best headline of the day: “Tom Emmer Wastes Local Media’s Entire Afternoon.” Great job @RacketMN https://t.co/Hkx2hjgjLY,2023-10-25 00:26:23+00:00
348,Jason DeRusha,Best headline of the day: “Tom Emmer Wastes Local Media’s Entire Afternoon.” Great job @RacketMN https://t.co/Hkx2hjgjLY,2023-10-24 22:59:23+00:00
349,Ilhan Omar,"RT @haaretzcom: The International Court of Justice will hold hearings on the request for an advisory opinion on the legal consequences arising from Israel's practices in occupied Palestinian territory, including East Jerusalem, in 2024

https://t.co/vlp2bwY1yy",2023-10-24 23:41:56+00:00
350,Haaretz.com,"The International Court of Justice will hold hearings on the request for an advisory opinion on the legal consequences arising from Israel's practices in occupied Palestinian territory, including East Jerusalem, in 2024

https://t.co/vlp2bwY1yy",2023-10-24 04:45:00+00:00
351,Ilhan Omar,"RT @CAIRNational: Our New York chapter @CAIRNewYork responds to assault on Muslim teen attacked and called 'terrorist' on train
#Gaza #Gazabombing #GazaUnderAttack https://t.co/YNf7bLed25",2023-10-24 20:50:08+00:00
352,CAIR National,"Our New York chapter @CAIRNewYork responds to assault on Muslim teen attacked and called 'terrorist' on train
#Gaza #Gazabombing #GazaUnderAttack https://t.co/YNf7bLed25",2023-10-23 21:25:39+00:00
353,Ilhan Omar,"RT @amanpour: In a world exclusive, @QueenRania of Jordan spoke with me about the ongoing bombing of Gaza, civilian deaths, the massacres of October 7, and what she calls “a glaring double standard” in the west’s reaction to all this. Watch our full conversation. https://t.co/68QUO3Vez9",2023-10-24 20:40:34+00:00
354,Christiane Amanpour,"In a world exclusive, @QueenRania of Jordan spoke with me about the ongoing bombing of Gaza, civilian deaths, the massacres of October 7, and what she calls “a glaring double standard” in the west’s reaction to all this. Watch our full conversation. https://t.co/68QUO3Vez9",2023-10-24 17:55:54+00:00
355,Ilhan Omar,"RT @haaretzcom: Israelis experienced a horrific trauma, and now we’re bombing, killing and starving people, and mainly hardening our hearts to stone. Moral corruption is no less dangerous to our survival than Hamas, @sfardm writes

https://t.co/4zCowpqLua",2023-10-24 19:34:29+00:00
356,Haaretz.com,"Israelis experienced a horrific trauma, and now we’re bombing, killing and starving people, and mainly hardening our hearts to stone. Moral corruption is no less dangerous to our survival than Hamas, @sfardm writes

https://t.co/4zCowpqLua",2023-10-23 22:45:00+00:00
357,Ilhan Omar,"RT @_waleedshahid: I tried to gather my thoughts to write about the left and the way forward on Gaza, Israel, and Palestine.

https://t.co/DD6PJoj9wc",2023-10-24 18:39:58+00:00
358,Waleed Shahid 🪬,"I tried to gather my thoughts to write about the left and the way forward on Gaza, Israel, and Palestine.

https://t.co/DD6PJoj9wc",2023-10-24 15:00:14+00:00
359,Ilhan Omar,"RT @HeartlandSignal: NEW: As Rep. Tom Emmer (R-MN) pursues his bid for House Speaker, new audio emerges of him questioning Trump: “I just don’t know that the guy in the White House is a very strong-minded guy.”

He made his comments post-Charlottesville at a Wright County GOP monthly meeting in 2017. https://t.co/mU3qBiVFSV",2023-10-24 17:31:10+00:00
360,Heartland Signal,"NEW: As Rep. Tom Emmer (R-MN) pursues his bid for House Speaker, new audio emerges of him questioning Trump: “I just don’t know that the guy in the White House is a very strong-minded guy.”

He made his comments post-Charlottesville at a Wright County GOP monthly meeting in 2017. https://t.co/mU3qBiVFSV",2023-10-24 16:56:42+00:00
361,Ilhan Omar,"RT @Stevesosebee: This is Mujahid. He was 7y old. We treated him in our #cancer department. This was his last drawing - a message of thanks for the #chemo he received while living in the blockaded Gaza Strip. Last night a bomb was dropped on his home, killing him and his entire extended family. https://t.co/Ge5L9d0lLw",2023-10-24 15:39:12+00:00
362,Steve Sosebee,"This is Mujahid. He was 7y old. We treated him in our #cancer department. This was his last drawing - a message of thanks for the #chemo he received while living in the blockaded Gaza Strip. Last night a bomb was dropped on his home, killing him and his entire extended family. https://t.co/Ge5L9d0lLw",2023-10-24 02:07:14+00:00
363,Ilhan Omar,"RT @sarahleah1: The main thing to understand about ""humanitarian aid"" to Gaza is that it's doublespeak for ""keep bombing"". 

It allows the international community to deflect from need for a ceasefire and divert our attention to how many trucks, what security, how to keep it from Hamas etc. 

Don't fall for it.  

https://t.co/hU3x7t4N3Z",2023-10-24 14:55:15+00:00
364,Sarah Leah Whitson,"The main thing to understand about ""humanitarian aid"" to Gaza is that it's doublespeak for ""keep bombing"". 

It allows the international community to deflect from need for a ceasefire and divert our attention to how many trucks, what security, how to keep it from Hamas etc. 

Don't fall for it.  

https://t.co/hU3x7t4N3Z",2023-10-24 13:00:07+00:00
365,Ilhan Omar,RT @MarkPocan: Stopping “collective punishment” bombing means thousands of kids stay alive. How terribly unreligious of a position by @AIPAC. Thanks for pulling the mask off.,2023-10-24 01:18:47+00:00
366,Mark Pocan,Stopping “collective punishment” bombing means thousands of kids stay alive. How terribly unreligious of a position by @AIPAC. Thanks for pulling the mask off.,2023-10-24 01:04:47+00:00
367,AIPAC | Text ISRAEL to 24722 | #StandWithIsrael,"A ceasefire now keeps these Hamas monsters armed and in power.

Read this thread @AOC @IlhanMN @JamaalBowmanNY @RashidaTlaib @CoriBush @MarkPocan @SummerForPA",2023-10-23 13:19:51+00:00
368,Ilhan Omar,"RT @RepJayapal: America must call for a ceasefire or cessation of hostilities. After forcing people in north Gaza to go south, Israel just launched enormous set of strikes on the south. This is now collective punishment. 5000+ Palestinians now dead, at least 40% children. https://t.co/6ReS3pK1HA",2023-10-23 22:45:28+00:00
369,Rep. Pramila Jayapal,"America must call for a ceasefire or cessation of hostilities. After forcing people in north Gaza to go south, Israel just launched enormous set of strikes on the south. This is now collective punishment. 5000+ Palestinians now dead, at least 40% children. https://t.co/6ReS3pK1HA",2023-10-23 21:32:31+00:00
370,Ilhan Omar,"RT @BtSIsrael: “They poured water on us, urinated on us, and then someone holding a stick tried to shove it up my rear.”
This abuse of 3 Palestinians came at the hands of soldiers from an IDF unit of “hilltop youth” accompanied by settlers and lasted almost a full day.
https://t.co/tNntxxvYCx",2023-10-23 21:49:39+00:00
371,Breaking the Silence,"“They poured water on us, urinated on us, and then someone holding a stick tried to shove it up my rear.”
This abuse of 3 Palestinians came at the hands of soldiers from an IDF unit of “hilltop youth” accompanied by settlers and lasted almost a full day.
https://t.co/tNntxxvYCx",2023-10-23 13:48:30+00:00
372,Ilhan Omar,"RT @kaitlancollins: News — Two more hostages have been released from Hamas custody following Qatari and Egyptian mediation, sources tell @jmhansler, @MarquardtA and me.",2023-10-23 19:24:27+00:00
373,Kaitlan Collins,"News — Two more hostages have been released from Hamas custody following Qatari and Egyptian mediation, sources tell @jmhansler, @MarquardtA and me.",2023-10-23 18:51:49+00:00
374,Ilhan Omar,"RT @YousefMunayyer: 1800 Palestinian kids in Gaza have been killed by the Israeli Military 

On an American scale, that is 270,000 children.",2023-10-23 15:26:25+00:00
375,Yousef Munayyer,"1800 Palestinian kids in Gaza have been killed by the Israeli Military 

On an American scale, that is 270,000 children.",2023-10-23 10:36:26+00:00
