,Name,Text,Time
84,Tucker Carlson,ICYMI: you can now playback the entire conversation with each GOP candidate at the Iowa Summit on https://t.co/sLkXnGLauL,2023-07-16 21:01:33+00:00
85,Tucker Carlson,"Sounds like this could use a longer conversation. We just asked @GovChristie to sit down and explain his views on Ukraine. He refused. You hate to think that Chris Christie is a blustery coward who plays the tough guy with sycophants at ABC but won’t answer real questions, but who knows? We hope he reconsiders.",2023-07-16 20:35:24+00:00
86,Tucker Carlson,"We grilled the GOP candidates at the Iowa summit and then traveled to Florida for a big speech at Turning Point USA.

Watch this video of the speech to see how the candidates performed, what’s happening in America and more. 
SPOILER: We even cover the 8 ball of cocaine found in the West Wing.",2023-07-16 19:08:31+00:00
87,Tucker Carlson,Ep. 9  The Andrew Tate interview https://t.co/0KKMzSVmMO,2023-07-11 21:05:24+00:00
88,Tucker Carlson,"Ep. 43  You think elected Republicans in Washington are craven frauds who’d sell your children for a steak dinner at the French Laundry? Actually, says Marjorie Taylor Greene, it’s worse than that. https://t.co/F9Q0Xvo9m2",2023-11-30 22:59:00+00:00
89,Tucker Carlson,"RT @ColumbiaBugle: Tucker Carlson Discussing Donald Trump On @rustyrockets's Podcast

""I think looking back on this ten years from now, assuming we're still around, I think we're going to see Trump's emergence as the most significant thing that happened in American politics in 100 years, because he reoriented the Republican Party against the wishes of Republican leaders.""

""I'm struck by his foreign policy views. You know Trump is the only person with stature in the Republican Party really who is saying wait a second why are we sending an endless war in Ukraine. Leaving aside whether Trump is going to get the nomination or get elected President or would be a good President, I can't even asses that, all I can at this point is I'm so grateful he has that position. He's right and everyone in Washington is wrong, everyone. And Trump is right on that question and it's a big question. That war is reshaping the world. It's reshaping the economy of the world. It's reshaping populations.""

""Europe will never be the same because of this war and it really matters, and Trump alone among popular figures in both parties understands that and I'm grateful for that.""

""Whether he gets the nomination or gets elected, words really matter. Saying something true out loud matters, and he is saying true things about Ukraine and God bless him. That's how I feel.""",2023-07-07 19:30:11+00:00
90,The Columbia Bugle 🇺🇸,"Tucker Carlson Discussing Donald Trump On @rustyrockets's Podcast

""I think looking back on this ten years from now, assuming we're still around, I think we're going to see Trump's emergence as the most significant thing that happened in American politics in 100 years, because he reoriented the Republican Party against the wishes of Republican leaders.""

""I'm struck by his foreign policy views. You know Trump is the only person with stature in the Republican Party really who is saying wait a second why are we sending an endless war in Ukraine. Leaving aside whether Trump is going to get the nomination or get elected President or would be a good President, I can't even asses that, all I can at this point is I'm so grateful he has that position. He's right and everyone in Washington is wrong, everyone. And Trump is right on that question and it's a big question. That war is reshaping the world. It's reshaping the economy of the world. It's reshaping populations.""

""Europe will never be the same because of this war and it really matters, and Trump alone among popular figures in both parties understands that and I'm grateful for that.""

""Whether he gets the nomination or gets elected, words really matter. Saying something true out loud matters, and he is saying true things about Ukraine and God bless him. That's how I feel.""",2023-07-07 16:50:32+00:00
91,Tucker Carlson,RT @alx: Tucker Carlson on why he chose to launch his show on Twitter: “I’m not working for Elon Musk… what he’s done is offered me is what he’s offered every other user at Twitter which is a chance to broadcast your views without a gatekeeper” https://t.co/NySormlv18,2023-07-07 18:37:25+00:00
92,ALX 🇺🇸,Tucker Carlson on why he chose to launch his show on Twitter: “I’m not working for Elon Musk… what he’s done is offered me is what he’s offered every other user at Twitter which is a chance to broadcast your views without a gatekeeper” https://t.co/NySormlv18,2023-07-07 17:13:29+00:00
93,Tucker Carlson,"RT @justinbwells: Tucker will be on set for Russell Brand’s show on Friday. It’ll be worth watching this LIVE interview at 12pm ET / 9am PT (Friday)

Check out Russell’s tweet for details.",2023-07-07 10:34:44+00:00
94,Justin Wells,"Tucker will be on set for Russell Brand’s show on Friday. It’ll be worth watching this LIVE interview at 12pm ET / 9am PT (Friday)

Check out Russell’s tweet for details.",2023-07-06 22:34:43+00:00
95,Russell Brand,Forming alliances across the political spectrum is vital to tackle centralized authority - that's why @TuckerCarlson is joining me on my show TOMORROW  Let me know if you'll be watching the show &amp; tweet your questions - i'll pick my favourites and put them to Tucker https://t.co/icsg88UGhe,2023-07-06 19:33:00+00:00
96,Tucker Carlson,"Ep. 8  Rick from Boston is telling us he wants to be known as female Admiral Rachel Levine. Accept his lie or pay the consequences, bigot. https://t.co/otDl5EITYs",2023-06-30 22:31:34+00:00
97,Tucker Carlson,Ep. 7  Irony Alert: the war for democracy enables dictatorship. https://t.co/tk7aOZ4H6n,2023-06-28 00:52:33+00:00
98,Tucker Carlson,Ep. 6  Bobby Kennedy is winning https://t.co/jW51PYahLV,2023-06-22 22:50:38+00:00
99,Tucker Carlson,"Ep. 5  As in most of the developing world, it's safer to be the president's son than his opponent. https://t.co/AtRRaxYSjs",2023-06-20 18:41:10+00:00
100,Tucker Carlson,"RT @justinbwells: President Biden’s inept son, Hunter Biden, gets a sweetheart deal from the DOJ. What a joke.

Tucker responds today, right here, in a new episode of Tucker on Twitter. No cable or laptop repair shop required to watch.",2023-06-20 15:52:38+00:00
101,Justin Wells,"President Biden’s inept son, Hunter Biden, gets a sweetheart deal from the DOJ. What a joke.

Tucker responds today, right here, in a new episode of Tucker on Twitter. No cable or laptop repair shop required to watch.",2023-06-20 15:50:20+00:00
102,Tucker Carlson,Ep. 4  Wannabe Dictator https://t.co/MDcs5g0gxB,2023-06-15 22:30:21+00:00
103,Tucker Carlson,"RT @justinbwells: A fresh episode of Tucker on Twitter is in the oven. Today, Tucker Carlson addresses the ‘wannabe dictator’ in the White House.",2023-06-15 19:26:25+00:00
